Team,Match Played,Players,Batsman Runs,Balls,Fours,Sixes,Strike Rate,Over,Bowler Balls,Maiden,Bowler Runs,Wickets,Economy Rate,Catches,Run Out,50s,100s,Vs,Times Out
Delhi Capitals,1,Steven Smith,9,12,0,0,75.0,0.0,0,0,0,0.0,0.0,0,0,0,0,PBKS,Yes
Delhi Capitals,1,Rishabh Pant,15,16,0,1,93.75,0.0,0,0,0,0.0,0.0,0,0,0,0,PBKS,Yes
Delhi Capitals,1,Marcus Stoinis,27,13,3,1,207.69,0.0,0,0,0,0.0,0.0,1,0,0,0,PBKS,No
Delhi Capitals,1,Lalit Yadav,12,6,2,0,200.0,1.0,6,0,11,0.0,11.0,0,0,0,0,PBKS,No
Delhi Capitals,1,Chris Woakes,0,0,0,0,0.0,4.0,24,0,42,1.0,10.5,0,0,0,0,PBKS,No
Delhi Capitals,1,Ravi Ashwin,0,0,0,0,0.0,4.0,24,0,28,0.0,7.0,0,0,0,0,PBKS,No
Delhi Capitals,1,Lukman Meriwala,0,0,0,0,0.0,3.0,18,0,32,1.0,10.67,0,0,0,0,PBKS,No
Delhi Capitals,1,Kagiso Rabada,0,0,0,0,0.0,4.0,24,0,43,1.0,10.75,1,0,0,0,PBKS,No
Delhi Capitals,1,Avesh Khan,0,0,0,0,0.0,4.0,24,0,33,1.0,8.25,0,0,0,0,PBKS,No
Delhi Capitals,1,Ripal Patel,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,0,0,PBKS,No
Chennai Super Kings,1,Rituraj Gaikwad,10,13,1,0,76.92,0.0,0,0,0,0.0,0.0,1,0,0,0,RR,Yes
Chennai Super Kings,1,du Plessis,33,17,4,2,194.12,0.0,0,0,0,0.0,0.0,0,0,0,0,RR,Yes
Chennai Super Kings,1,Moeen Ali,26,20,1,2,130.0,3.0,18,0,7,3.0,2.33,0,0,0,0,RR,Yes
Chennai Super Kings,1,Suresh Raina,18,15,1,1,120.0,0.0,0,0,0,0.0,0.0,0,0,0,0,RR,Yes
Chennai Super Kings,1,Ambati Rayudu,27,17,0,3,158.82,0.0,0,0,0,0.0,0.0,0,0,0,0,RR,Yes
Chennai Super Kings,1,Ravindra Jadeja,8,7,1,0,114.29,4.0,24,0,28,2.0,7.0,4,0,0,0,RR,Yes
Chennai Super Kings,1,Dhoni,18,17,2,0,105.88,0.0,0,0,0,0.0,0.0,0,0,0,0,RR,Yes
Chennai Super Kings,1,Sam Curran,13,6,2,1,216.67,4.0,24,0,24,2.0,6.0,0,0,0,0,RR,Yes
Chennai Super Kings,1,DJ Bravo,20,8,2,1,250.0,3.0,18,0,28,1.0,9.33,1,0,0,0,RR,No
Chennai Super Kings,1,Shardul Thakur,1,1,0,0,100.0,3.0,18,0,20,1.0,6.67,0,0,0,0,RR,Yes
Chennai Super Kings,1,Deepak Chahar,0,0,0,0,0.0,3.0,18,0,32,0.0,10.67,0,0,0,0,RR,No
Rajasthan Royals,1,Jos Butler,49,35,5,2,140.0,0.0,0,0,0,0.0,0.0,1,0,0,0,CSK,Yes
Rajasthan Royals,1,Manan Vohra,14,11,1,1,127.27,0.0,0,0,0,0.0,0.0,0,0,0,0,CSK,Yes
Rajasthan Royals,1,Sanju Samson,1,5,0,0,20.0,0.0,0,0,0,0.0,0.0,1,1,0,0,CSK,Yes
Rajasthan Royals,1,David Miller,2,5,0,0,40.0,0.0,0,0,0,0.0,0.0,0,0,0,0,CSK,Yes
Rajasthan Royals,1,Shivam Dube,17,20,2,0,85.0,0.0,0,0,0,0.0,0.0,1,0,0,0,CSK,Yes
Rajasthan Royals,1,Riyan Parag,3,7,0,0,42.86,1.0,6,0,16,0.0,16.0,3,0,0,0,CSK,Yes
Rajasthan Royals,1,Rahul Tewatia,20,15,0,2,133.33,3.0,18,0,21,1.0,7.0,0,0,0,0,CSK,Yes
Rajasthan Royals,1,Chris Morris,0,2,0,0,0.0,4.0,24,0,33,2.0,8.25,1,0,0,0,CSK,Yes
Rajasthan Royals,1,Jaydev Unadkat,24,17,2,1,141.18,4.0,24,0,40,0.0,10.0,0,0,0,0,CSK,Yes
Rajasthan Royals,1,Chetan Sakariya,0,0,0,0,0.0,4.0,24,0,36,3.0,9.0,0,0,0,0,CSK,No
Rajasthan Royals,1,Mustafizur Rahman,0,4,0,0,0.0,4.0,24,0,37,1.0,9.25,0,1,0,0,CSK,No
Mumbai Indians,1,Rohit Sharma,44,30,3,3,146.7,0.0,0,0,0,0.0,0.0,0,0,0,0,DC,Yes
Mumbai Indians,1,Quinton de Kock,2,4,0,0,50.0,0.0,0,0,0,0.0,0.0,0,0,0,0,DC,Yes
Mumbai Indians,1,Suryakumar Yadav,24,15,4,0,160.0,0.0,0,0,0,0.0,0.0,0,0,0,0,DC,Yes
Mumbai Indians,1,Ishan Kishan,26,28,1,1,92.9,0.0,0,0,0,0.0,0.0,0,0,0,0,DC,Yes
Mumbai Indians,1,Hardik Pandya,0,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,DC,Yes
Mumbai Indians,1,Kieron Pollard,2,5,0,0,40.0,1.1,7,0,9,1.0,7.7,0,0,0,0,DC,Yes
Mumbai Indians,1,Krunal Pandya,1,5,0,0,20.0,2.0,12,0,17,0.0,8.5,2,0,0,0,DC,Yes
Mumbai Indians,1,Jayant Yadav,23,22,1,0,104.5,4.0,24,0,25,1.0,6.25,1,0,0,0,DC,Yes
Mumbai Indians,1,Rahul Chahar,6,6,1,0,100.0,4.0,24,0,29,1.0,7.25,0,0,0,0,DC,Yes
Mumbai Indians,1,Jasprit Bumrah,3,3,0,0,100.0,4.0,24,0,32,1.0,8.0,0,0,0,0,DC,No
Mumbai Indians,1,Trent Boult,1,1,0,0,100.0,4.0,24,0,23,0.0,5.75,0,0,0,0,DC,No
Delhi Capitals,1,Prithvi Shaw,7,5,1,0,140.0,0.0,0,0,0,0.0,0.0,0,0,0,0,MI,Yes
Delhi Capitals,1,Shikhar Dhawan,45,42,5,1,107.1,0.0,0,0,0,0.0,0.0,0,0,0,0,MI,Yes
Delhi Capitals,1,Steven Smith,33,29,4,0,113.8,0.0,0,0,0,0.0,0.0,2,0,0,0,MI,Yes
Delhi Capitals,1,Rishabh Pant,7,8,1,0,87.5,0.0,0,0,0,0.0,0.0,3,0,0,0,MI,Yes
Delhi Capitals,1,Shimron Hetmyer,14,9,2,0,155.6,0.0,0,0,0,0.0,0.0,0,0,0,0,MI,No
Delhi Capitals,1,Lalit Yadav,22,25,1,0,88.0,4.0,24,0,17,1.0,4.25,0,0,0,0,MI,No
Delhi Capitals,1,Marcus Stoinis,0,0,0,0,0.0,3.0,18,0,20,1.0,6.67,0,0,0,0,MI,No
Delhi Capitals,1,Ravi Ashwin,0,0,0,0,0.0,4.0,24,0,31,0.0,7.75,0,0,0,0,MI,No
Delhi Capitals,1,Amit Mishra,0,0,0,0,0.0,4.0,24,0,24,4.0,6.0,0,0,0,0,MI,No
Delhi Capitals,1,Kagiso Rabada,0,0,0,0,0.0,3.0,18,0,25,1.0,8.33,1,0,0,0,MI,No
Delhi Capitals,1,Avesh Khan,0,0,0,0,0.0,2.0,12,0,15,2.0,7.5,0,0,0,0,MI,No
Punjab Kings,1,KL Rahul,4,6,0,0,66.67,0.0,0,0,0,0.0,0.0,0,0,0,0,SRH,Yes
Punjab Kings,1,Mayank Agarwal,22,25,2,0,88.0,0.0,0,0,0,0.0,0.0,1,0,0,0,SRH,Yes
Punjab Kings,1,Chris Gayle,15,17,2,0,88.24,0.0,0,0,0,,0.0,0,0,0,0,SRH,Yes
Punjab Kings,1,Deepak Hooda,13,11,2,0,118.18,4.0,24,0,22,0.0,5.5,0,0,0,0,SRH,Yes
Punjab Kings,1,Nicholas Pooran,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,SRH,Yes
Punjab Kings,1,Moises Henriques,14,17,0,0,82.35,1.0,6,0,7,0.0,7.0,0,0,0,0,SRH,Yes
Punjab Kings,1,Shahrukh Khan,22,17,0,2,129.41,0.0,0,0,0,0.0,0.0,0,0,0,0,SRH,Yes
Punjab Kings,1,Fabian Allen,6,11,0,0,54.55,4.0,24,1,22,1.0,5.5,0,0,0,0,SRH,Yes
Punjab Kings,1,Murgan Ashwin,9,10,1,0,90.0,4.0,24,0,22,0.0,5.5,0,0,0,0,SRH,Yes
Punjab Kings,1,Mohammed Shami,3,3,0,0,100.0,2.0,12,0,16,0.0,8.0,0,0,0,0,SRH,Yes
Punjab Kings,1,Arshdeep Singh,1,2,0,0,50.0,3.4,22,0,31,0.0,8.5,0,0,0,0,SRH,Yes
Sunrisers Hyderabad,1,Jonny Bairstow,63,56,3,3,112.5,0.0,0,0,0,0.0,0.0,1,1,1,0,PBKS,No
Sunrisers Hyderabad,1,David Warner,37,37,3,1,100.0,0.0,0,0,0,0.0,0.0,1,1,0,0,PBKS,Yes
Sunrisers Hyderabad,1,Kane Williamson,16,19,0,0,84.21,0.0,0,0,0,0.0,0.0,0,0,0,0,PBKS,No
Sunrisers Hyderabad,1,Virat Singh,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,PBKS,No
Sunrisers Hyderabad,1,Vijay Shankar,0,0,0,0,0.0,1.0,6,0,6,0.0,6.0,0,1,0,0,PBKS,No
Sunrisers Hyderabad,1,Abhishek Sharma,0,0,0,0,0.0,4.0,24,0,24,2.0,6.0,1,0,0,0,PBKS,No
Sunrisers Hyderabad,1,Kedar Jadhav,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,0,0,PBKS,No
Sunrisers Hyderabad,1,Rashid Khan,0,0,0,0,0.0,4.0,24,0,17,1.0,4.25,1,0,0,0,PBKS,No
Sunrisers Hyderabad,1,Bhuvneshwar Kumar,0,0,0,0,0.0,3.0,18,0,16,1.0,5.33,0,0,0,0,PBKS,No
Sunrisers Hyderabad,1,Siddarth Kaul,0,0,0,0,0.0,3.4,22,0,27,1.0,7.94,0,0,0,0,PBKS,No
Sunrisers Hyderabad,1,Khaleel Ahmed,0,0,0,0,0.0,4.0,24,0,21,3.0,5.25,0,0,0,0,PBKS,No
Chennai Super Kings,1,Rituraj Gaikwad,64,42,6,4,152.38,0.0,0,0,0,0.0,0.0,0,0,1,0,KKR,Yes
Chennai Super Kings,1,du Plessis,95,60,9,4,158.33,0.0,0,0,0,0.0,0.0,1,0,1,0,KKR,No
Chennai Super Kings,1,Moeen Ali,25,12,2,2,208.33,0.0,0,0,0,0.0,0.0,0,0,0,0,KKR,Yes
Chennai Super Kings,1,Suresh Raina,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,KKR,No
Chennai Super Kings,1,Ambati Rayudu,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,KKR,No
Chennai Super Kings,1,Ravindra Jadeja,6,1,0,1,600.0,4.0,24,0,33,0.0,8.3,1,0,0,0,KKR,No
Chennai Super Kings,1,Dhoni,17,8,2,1,212.5,0.0,0,0,0,0.0,0.0,3,0,0,0,KKR,Yes
Chennai Super Kings,1,Sam Curran,0,0,0,0,0.0,4.0,24,0,58,1.0,14.5,1,0,0,0,KKR,No
Chennai Super Kings,1,Lungi Ngidi,0,0,0,0,0.0,4.0,24,0,28,3.0,7.0,1,0,0,0,KKR,No
Chennai Super Kings,1,Shardul Thakur,0,0,0,0,0.0,3.1,19,0,48,0.0,15.2,1,0,0,0,KKR,No
Chennai Super Kings,1,Deepak Chahar,0,0,0,0,0.0,4.0,24,0,29,4.0,7.3,0,0,0,0,KKR,No
Kolkata Knight Riders,1,Nitish Rana,9,12,2,0,75.0,0.0,0,0,0,0.0,0.0,0,0,0,0,CSK,Yes
Kolkata Knight Riders,1,Shubman Gill,0,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,CSK,Yes
Kolkata Knight Riders,1,Rahul Tripathi,8,9,1,0,88.89,0.0,0,0,0,0.0,0.0,0,0,0,0,CSK,Yes
Kolkata Knight Riders,1,Eoin Morgan,7,7,1,0,100.0,0.0,0,0,0,0.0,0.0,1,0,0,0,CSK,Yes
Kolkata Knight Riders,1,Sunil Narine,4,3,1,0,133.33,4.0,24,0,34,1.0,8.5,0,0,0,0,CSK,Yes
Kolkata Knight Riders,1,Dinesh Karthik,40,24,4,2,166.67,0.0,0,0,0,0.0,0.0,0,1,0,0,CSK,Yes
Kolkata Knight Riders,1,Andre Russell,54,22,3,6,245.45,2.0,12,0,27,1.0,13.5,0,0,1,0,CSK,Yes
Kolkata Knight Riders,1,Pat Cummins,66,34,4,6,194.12,4.0,24,0,58,0.0,14.5,1,0,1,0,CSK,No
Kolkata Knight Riders,1,Kamlesh Nagarkoti,0,2,0,0,0.0,2.0,12,0,25,0.0,12.5,0,0,0,0,CSK,Yes
Kolkata Knight Riders,1,Prasidh Krishna,0,1,0,0,0.0,4.0,24,0,49,0.0,12.25,0,0,0,0,CSK,Yes
Kolkata Knight Riders,1,Varun Chakravarthy,0,1,0,0,0.0,4.0,24,0,27,1.0,6.75,0,0,0,0,CSK,Yes
Rajasthan Royals,1,Jos Butler,8,8,2,0,100.0,0.0,0,0,0,0.0,0.0,0,0,0,0,RCB,Yes
Rajasthan Royals,1,Manan Vohra,7,9,1,0,77.78,0.0,0,0,0,0.0,0.0,0,0,0,0,RCB,Yes
Rajasthan Royals,1,Sanju Samson,21,18,2,1,116.67,0.0,0,0,0,0.0,0.0,0,0,0,0,RCB,Yes
Rajasthan Royals,1,David Miller,0,2,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,RCB,Yes
Rajasthan Royals,1,Shivam Dube,46,32,5,2,143.75,0.0,0,0,0,0.0,0.0,0,0,0,0,RCB,Yes
Rajasthan Royals,1,Riyan Parag,25,16,4,0,156.25,1.0,6,0,14,0.0,14.0,0,0,0,0,RCB,Yes
Rajasthan Royals,1,Rahul Tewatia,40,23,4,2,173.91,2.0,12,0,23,0.0,11.5,0,0,0,0,RCB,Yes
Rajasthan Royals,1,Chris Morris,10,7,0,1,142.86,3.0,18,0,38,0.0,12.67,0,0,0,0,RCB,Yes
Rajasthan Royals,1,Shreyas Gopal,7,4,0,1,175.0,3.0,18,0,35,0.0,11.67,0,0,0,0,RCB,No
Rajasthan Royals,1,Chetan Sakariya,0,1,0,0,0.0,4.0,24,0,35,0.0,8.75,0,0,0,0,RCB,Yes
Rajasthan Royals,1,Mustafizur Rahman,0,0,0,0,0.0,3.3,21,0,34,0.0,9.7,0,0,0,0,RCB,No
Royal Challengers Banglore,1,Devdutt Padikkal,101,52,11,6,194.23,0.0,0,0,0,0.0,0.0,0,0,0,1,RR,No
Royal Challengers Banglore,1,Virat Kohli,72,47,6,3,153.19,0.0,0,0,0,0.0,0.0,0,0,1,0,RR,No
Royal Challengers Banglore,1,Kane Richardson,0,0,0,0,0.0,3.0,18,0,29,1.0,9.67,1,0,0,0,RR,No
Royal Challengers Banglore,1,Glenn Maxwell,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,2,0,0,0,RR,No
Royal Challengers Banglore,1,AB de Villiers,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,0,0,RR,No
Royal Challengers Banglore,1,Kyle Jamieson,0,0,0,0,0.0,4.0,24,0,28,1.0,7.0,0,0,0,0,RR,No
Royal Challengers Banglore,1,Washington Sundar,0,0,0,0,0.0,3.0,18,0,23,1.0,7.67,0,0,0,0,RR,No
Royal Challengers Banglore,1,Shahbaz Ahmed,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,0,0,RR,No
Royal Challengers Banglore,1,Harshal Patel,0,0,0,0,0.0,4.0,24,0,47,3.0,11.75,0,0,0,0,RR,No
Royal Challengers Banglore,1,Mohammed Siraj,0,0,0,0,0.0,4.0,24,0,27,3.0,6.75,0,0,0,0,RR,No
Royal Challengers Banglore,1,Yuzvendra Chahal,0,0,0,0,0.0,2.0,12,0,18,0.0,9.0,2,0,0,0,RR,No
Mumbai Indians,1,Rohit Sharma,63,52,5,2,121.15,0.0,0,0,0,0.0,0.0,0,0,1,0,PBKS,Yes
Mumbai Indians,1,Quinton de Kock,3,5,0,0,60.0,0.0,0,0,0,0.0,0.0,0,0,0,0,PBKS,Yes
Mumbai Indians,1,Suryakumar Yadav,33,27,3,1,122.22,0.0,0,0,0,0.0,0.0,1,0,0,0,PBKS,Yes
Mumbai Indians,1,Ishan Kishan,6,17,0,0,35.29,0.0,0,0,0,0.0,0.0,0,0,0,0,PBKS,Yes
Mumbai Indians,1,Hardik Pandya,1,4,0,0,25.0,0.0,0,0,0,0.0,0.0,0,0,0,0,PBKS,Yes
Mumbai Indians,1,Kieron Pollard,16,12,0,1,133.33,1.0,6,0,11,0.0,11.0,0,0,0,0,PBKS,No
Mumbai Indians,1,Krunal Pandya,3,3,0,0,100.0,3.0,18,0,31,0.0,10.33,0,0,0,0,PBKS,Yes
Mumbai Indians,1,Jayant Yadav,0,0,0,0,0.0,4.0,24,0,20,0.0,5.0,0,0,0,0,PBKS,No
Mumbai Indians,1,Rahul Chahar,0,0,0,0,0.0,4.0,24,0,19,1.0,4.75,0,0,0,0,PBKS,No
Mumbai Indians,1,Jasprit Bumrah,0,0,0,0,0.0,3.0,18,0,21,0.0,7.0,0,0,0,0,PBKS,No
Mumbai Indians,1,Trent Boult,0,0,0,0,0.0,2.4,16,0,30,0.0,11.2,0,0,0,0,PBKS,No
Punjab Kings,1,KL Rahul,60,52,3,3,115.38,0.0,0,0,0,0.0,0.0,1,0,1,0,MI,No
Punjab Kings,1,Mayank Agarwal,25,20,4,1,125.0,0.0,0,0,0,0.0,0.0,0,0,0,0,MI,Yes
Punjab Kings,1,Chris Gayle,43,35,5,2,122.86,0.0,0,0,0,0.0,0.0,1,0,0,0,MI,No
Punjab Kings,1,Deepak Hooda,0,0,0,0,0.0,3.0,18,0,15,1.0,5.0,1,0,0,0,MI,No
Punjab Kings,1,Nicholas Pooran,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,0,0,MI,No
Punjab Kings,1,Moises Henriques,0,0,0,0,0.0,3.0,18,0,12,0.0,4.0,1,0,0,0,MI,No
Punjab Kings,1,Shahrukh Khan,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,MI,No
Punjab Kings,1,Fabian Allen,0,0,0,0,0.0,3.0,18,0,30,0.0,10.0,1,0,0,0,MI,No
Punjab Kings,1,Ravi Bishoni,0,0,0,0,0.0,4.0,24,0,21,2.0,5.25,0,0,0,0,MI,No
Punjab Kings,1,Mohammed Shami,0,0,0,0,0.0,4.0,24,0,21,2.0,5.25,0,0,0,0,MI,No
Punjab Kings,1,Arshdeep Singh,0,0,0,0,0.0,3.0,18,0,28,1.0,9.33,0,0,0,0,MI,No
Kolkata Knight Riders,1,Nitish Rana,22,25,1,1,88.0,0.0,0,0,0,0.0,0.0,0,0,0,0,RR,Yes
Kolkata Knight Riders,1,Shubman Gill,11,19,1,0,57.89,0.0,0,0,0,0.0,0.0,0,0,0,0,RR,Yes
Kolkata Knight Riders,1,Rahul Tripathi,36,26,1,2,138.46,0.0,0,0,0,0.0,0.0,0,0,0,0,RR,Yes
Kolkata Knight Riders,1,Eoin Morgan,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,RR,Yes
Kolkata Knight Riders,1,Sunil Narine,6,7,1,0,85.71,4.0,24,0,20,0.0,5.0,0,0,0,0,RR,Yes
Kolkata Knight Riders,1,Dinesh Karthik,25,24,4,0,104.17,0.0,0,0,0,0.0,0.0,0,0,0,0,RR,Yes
Kolkata Knight Riders,1,Andre Russell,9,7,0,1,128.57,0.0,0,0,0,0.0,0.0,0,0,0,0,RR,Yes
Kolkata Knight Riders,1,Pat Cummins,10,6,0,1,166.67,3.5,23,0,36,0.0,9.4,0,0,0,0,RR,Yes
